name,location.coordinate.longitude,location.coordinate.latitude,review_count,rating,categories
Hale's Ales Brewery & Pub,-122.3656,47.659221,280,3.5,"[[""Pubs"",""pubs""],[""Breweries"",""breweries""],[""American (Traditional)"",""tradamerican""]]"
Red Mill Burgers,-122.35471520758,47.677847002847,966,4,"[[""Burgers"",""burgers""]]"
Gordito's Healthy Mexican Food,-122.355963,47.69054,544,4,"[[""Mexican"",""mexican""]]"
Taco Del Mar,-122.376503,47.673309,28,3,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Fresh Flours,-122.3547363,47.6729202,106,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Bakeries"",""bakeries""],[""Cafes"",""cafes""]]"
The Yard Cafe,-122.355698894402,47.6894402314399,176,3.5,"[[""Bars"",""bars""],[""Mexican"",""mexican""]]"
Hummus Cafe,-122.354958,47.690453,91,4.5,"[[""Mediterranean"",""mediterranean""],[""Egyptian"",""egyptian""]]"
Picnic : A Food + Wine Boutique,-122.355675,47.678864,50,4,"[[""Delis"",""delis""],[""Beer, Wine \u0026 Spirits"",""beer_and_wine""],[""Specialty Food"",""gourmet""]]"
74th Street Ale House,-122.35562,47.682683,204,3.5,"[[""Pubs"",""pubs""],[""American (New)"",""newamerican""]]"
Essex,-122.374895850479,47.6795298821908,43,4,"[[""Bars"",""bars""]]"
Gainsbourg,-122.3551629,47.6914078,271,4,"[[""French"",""french""],[""Lounges"",""lounges""]]"
Trident Seafoods Corporation,-122.384972,47.665905,1,5,"[[""Seafood"",""seafood""]]"
Naked City Brewery & Taphouse,-122.355238571763,47.6918797194958,407,3.5,"[[""Breweries"",""breweries""],[""Pubs"",""pubs""],[""American (New)"",""newamerican""]]"
Bob's Hot Mini Donuts,-122.383781433105,47.6648216247559,3,5,"[[""Donuts"",""donuts""],[""Food Stands"",""foodstands""]]"
Jhanjay Vegetarian Thai Cuisine,-122.383827,47.666573,122,4,"[[""Thai"",""thai""],[""Vegetarian"",""vegetarian""]]"
Prost! Tavern,-122.35556,47.682331,132,4,"[[""German"",""german""],[""Pubs"",""pubs""]]"
Kalbi Grill Express,-122.355011,47.6885414,67,4,"[[""Korean"",""korean""]]"
LA Palma Mexican Restaurant,-122.375838,47.6520377,132,3.5,"[[""Mexican"",""mexican""]]"
Stacia's Gourmet Pizza & Pasta,-122.3610611,47.6903496,133,3.5,"[[""Pizza"",""pizza""],[""Italian"",""italian""],[""Sandwiches"",""sandwiches""]]"
Drummin' Up Wontons,-122.383781433105,47.6648216247559,2,5,"[[""Farmers Market"",""farmersmarket""],[""Asian Fusion"",""asianfusion""]]"
Domino's Pizza,-122.377006530762,47.6901664733887,20,4,"[[""Pizza"",""pizza""],[""Chicken Wings"",""chicken_wings""],[""Sandwiches"",""sandwiches""]]"
Barking Dog Alehouse,-122.3649063,47.6794357,196,3.5,"[[""Pubs"",""pubs""]]"
Sully's Snowgoose Saloon,-122.3547287,47.6737213,83,4,"[[""Pubs"",""pubs""],[""Irish"",""irish""]]"
New China Express,-122.382727861404,47.6464243757533,69,3.5,"[[""Chinese"",""chinese""]]"
Wing Dome,-122.354999,47.686088,292,3.5,"[[""Chicken Wings"",""chicken_wings""],[""Barbeque"",""bbq""]]"
Bill's on Greenwood,-122.354927,47.691788,58,4,"[[""Pizza"",""pizza""],[""Sports Bars"",""sportsbars""]]"
Manna Teriyaki,-122.355231195688,47.687826231122,35,4,"[[""Japanese"",""japanese""]]"
Ed's Kort Haus,-122.35512091216,47.678642310556,105,3.5,"[[""Dive Bars"",""divebars""],[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
La Conasupo Market,-122.355229184031,47.691156193614,15,4.5,"[[""Mexican"",""mexican""]]"
Baranof,-122.3555603,47.691761,194,4,"[[""Dive Bars"",""divebars""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Karaoke"",""karaoke""]]"
Josefina's Mexican Grill,-122.3826828,47.6449699,88,3.5,"[[""Mexican"",""mexican""]]"
In The Red Wine Bar,-122.354012,47.676342,104,3.5,"[[""Wine Bars"",""wine_bars""],[""Coffee \u0026 Tea"",""coffee""],[""Tapas/Small Plates"",""tapasmallplates""]]"
Katrina's Kitchen,-122.3550594,47.6816818,8,3.5,"[[""Desserts"",""desserts""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Mr & Mrs Wok,-122.361557,47.7016716,118,4,"[[""Asian Fusion"",""asianfusion""],[""Chinese"",""chinese""],[""Japanese"",""japanese""]]"
The Olive and Grape,-122.3549805,47.6908684,139,3.5,"[[""Mediterranean"",""mediterranean""],[""Italian"",""italian""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Yanni's Greek Restaurant,-122.355491,47.683087,163,3.5,"[[""Greek"",""greek""],[""Mediterranean"",""mediterranean""]]"
Kouzina,-122.355652,47.689976,18,4,"[[""Greek"",""greek""],[""Mediterranean"",""mediterranean""],[""Caterers"",""catering""]]"
8oz Burger & Co,-122.388168,47.668442,2,3,"[[""Burgers"",""burgers""]]"
Pho Than Brothers,-122.3838196,47.6684608,198,3,"[[""Vietnamese"",""vietnamese""],[""Soup"",""soup""]]"
Market Street Deli,-122.36573,47.668415,1,4,"[[""Delis"",""delis""]]"
Pagliacci Pizza,-122.3787306,47.6487614,37,3.5,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Time 4 Pho,-122.3826752,47.6452522,116,3.5,"[[""Vietnamese"",""vietnamese""]]"
Patty's Eggnest,-122.3632813,47.7012939,250,3,"[[""American (Traditional)"",""tradamerican""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
In-Season Fresh Take-Away & Cafe,-122.3541565,47.6758003,8,4.5,"[[""Cafes"",""cafes""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""American (New)"",""newamerican""]]"
Waterwheel Lounge,-122.376419,47.680584,117,4,"[[""Bars"",""bars""],[""Karaoke"",""karaoke""]]"
RAZZíS PIZZERíA,-122.3556366,47.6913185,353,3.5,"[[""Pizza"",""pizza""],[""Gluten-Free"",""gluten_free""],[""Vegan"",""vegan""]]"
The Way Station,-122.3623862,47.6562167,8,4.5,"[[""Sandwiches"",""sandwiches""],[""Coffee \u0026 Tea"",""coffee""]]"
Zeeks Pizza,-122.35418933505,47.672614996526,82,3,"[[""Pizza"",""pizza""]]"
Luisa's Mexican Grill,-122.363963127136,47.7007438708584,159,3.5,"[[""Mexican"",""mexican""]]"
Yasuko's Teriyaki,-122.37603,47.6485405,42,3.5,"[[""Japanese"",""japanese""]]"
Pomerol,-122.356492839754,47.6525168214713,65,4.5,"[[""French"",""french""]]"
Subway,-122.376532629132,47.6934213191271,8,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Pizza Hut,-122.37710707456,47.691505765528,17,2,"[[""Pizza"",""pizza""]]"
Tangerine Thai,-122.35423016621999,47.67222337619,70,3.5,"[[""Thai"",""thai""]]"
KFC,-122.371,47.6688,14,2,"[[""Fast Food"",""hotdogs""],[""Chicken Wings"",""chicken_wings""]]"
Four B's,-122.3645172,47.659111,18,3.5,"[[""Pubs"",""pubs""],[""Burgers"",""burgers""],[""Pool Halls"",""poolhalls""]]"
Helen's Subs & Espresso,-122.3838882,47.6580086,9,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Subway,-122.37593490819,47.667511119207,22,3,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Bleachers Pub,-122.35495,47.688164,46,3.5,"[[""Pubs"",""pubs""],[""Sports Bars"",""sportsbars""],[""American (Traditional)"",""tradamerican""]]"
Seasons Cafe & Bakery,-122.377708,47.700329,7,2.5,"[[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""],[""Cafes"",""cafes""]]"
Un Bien,-122.381012,47.688351,10,5,"[[""Cuban"",""cuban""],[""Caribbean"",""caribbean""]]"
Ballard Grill & Ale House,-122.3645172,47.659111,55,3.5,"[[""Dive Bars"",""divebars""],[""American (Traditional)"",""tradamerican""]]"
Highdive,-122.374916,47.665508,1,4,"[[""Restaurants"",""restaurants""]]"
Revel,-122.3541946,47.6520309,798,4,"[[""Asian Fusion"",""asianfusion""],[""Korean"",""korean""]]"
Papa John's Pizza,-122.374504089355,47.6944694519043,24,3,"[[""Pizza"",""pizza""]]"
Curbside,-122.3577959,47.6497067,33,4.5,"[[""Food Trucks"",""foodtrucks""],[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Choice Deli & Grocery,-122.366432,47.675766,7,2,"[[""Delis"",""delis""]]"
Mori Sushi,-122.3576965,47.6903687,99,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Alibi Room,-122.3561485,47.7044608,55,4,"[[""Pizza"",""pizza""],[""American (New)"",""newamerican""],[""Lounges"",""lounges""]]"
Jolly Roger Taproom,-122.37175202370001,47.662684097955996,204,4,"[[""Breweries"",""breweries""],[""Pubs"",""pubs""]]"
Macho Burgers Food Truck,-122.3764572,47.6866989,5,5,"[[""Food Trucks"",""foodtrucks""],[""Burgers"",""burgers""]]"
The New Pandasia,-122.3785095,47.6482811,90,2.5,"[[""Asian Fusion"",""asianfusion""],[""Chinese"",""chinese""]]"
Neptune Coffee,-122.3555679,47.6903496,224,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Brouwer's Cafe,-122.354225,47.651626,731,4,"[[""Modern European"",""modern_european""],[""Pubs"",""pubs""],[""Belgian"",""belgian""]]"
The Sixgill,-122.351748,47.650522,101,4,"[[""American (New)"",""newamerican""],[""Tapas/Small Plates"",""tapasmallplates""],[""Pubs"",""pubs""]]"
Alberonas Pizza & Pasta,-122.359664916992,47.6540107727051,98,3,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Greek"",""greek""]]"
Coyle's Bakeshop,-122.3549423,47.6892509,27,4,"[[""Cafes"",""cafes""],[""Bakeries"",""bakeries""]]"
Angelica's Catering & Chef Service,-122.384178161621,47.6885757446289,21,5,"[[""Personal Chefs"",""personalchefs""],[""Caterers"",""catering""]]"
Wood Shop BBQ,-122.357765197754,47.708065032959,16,4.5,"[[""Food Trucks"",""foodtrucks""],[""Barbeque"",""bbq""]]"
Georgia's Greek Restaurant & Deli,-122.361356690526,47.6905875653028,128,3.5,"[[""Greek"",""greek""],[""Delis"",""delis""]]"
Zuma Grocery,-122.359306,47.690392,33,4.5,"[[""Grocery"",""grocery""],[""Ethiopian"",""ethiopian""],[""Ethnic Food"",""ethnicmarkets""]]"
The Ould Triangle,-122.355011,47.700775,20,4,"[[""Pubs"",""pubs""],[""Irish"",""irish""]]"
Norm's Eatery & Ale House,-122.3527222,47.6519775,424,4,"[[""American (Traditional)"",""tradamerican""],[""Pubs"",""pubs""]]"
Manna Smoked BBQ,-122.356514,47.7043953,92,3.5,"[[""Barbeque"",""bbq""]]"
Hommage,-122.352844,47.648022,59,4.5,"[[""French"",""french""]]"
The George & Dragon Pub,-122.356171,47.652927,209,3.5,"[[""Pubs"",""pubs""],[""British"",""british""]]"
Tacos Guaymas,-122.35744535923,47.6529588550329,125,3.5,"[[""Mexican"",""mexican""]]"
Bick's Broadview Grill,-122.355873,47.706734,130,4,"[[""American (Traditional)"",""tradamerican""]]"
Choi's Mongolian Grill,-122.361933365464,47.7018796652555,55,3,"[[""Chinese"",""chinese""],[""Mongolian"",""mongolian""]]"
Stage Door Cafe,-122.3558717,47.6906881,2,4.5,"[[""American (Traditional)"",""tradamerican""],[""Coffee \u0026 Tea"",""coffee""],[""Cafes"",""cafes""]]"
Roxy's Diner,-122.352676,47.652187,435,3.5,"[[""Delis"",""delis""],[""Diners"",""diners""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Burger King,-122.3751831,47.6689301,28,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
The Backdoor at Roxy's,-122.352676,47.652187,124,4,"[[""Lounges"",""lounges""],[""American (New)"",""newamerican""]]"
Kalia,-122.3548203,47.691021,102,3.5,"[[""Indian"",""indpak""],[""Buffets"",""buffets""]]"
Taco Del Mar,-122.354996,47.687092,37,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Jack In The Box,-122.37043,47.663155,18,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Hot Cakes Molten Chocolate Cakery,-122.385555580258,47.6680717617273,666,4,"[[""Desserts"",""desserts""],[""Coffee \u0026 Tea"",""coffee""],[""Bars"",""bars""]]"
Little Caesars Pizza,-122.362717,47.700829,24,3,"[[""Pizza"",""pizza""]]"
Banh Town,-122.3564911,47.7044067,49,4.5,"[[""Vietnamese"",""vietnamese""],[""Soup"",""soup""],[""Sandwiches"",""sandwiches""]]"
4bs Restaurant,-122.3645172,47.659111,2,2.5,"[[""American (New)"",""newamerican""]]"
McDonald's,-122.375061,47.694519,13,2.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
JB Garden,-122.3550568,47.7048607,88,3.5,"[[""Dim Sum"",""dimsum""],[""Barbeque"",""bbq""],[""Cantonese"",""cantonese""]]"
Chaco Canyon Organic Café,-122.354957580566,47.6900901794434,8,3.5,"[[""Cafes"",""cafes""],[""Vegan"",""vegan""],[""Gluten-Free"",""gluten_free""]]"
Tandoozy,-122.3525772,47.650177,37,4,"[[""Indian"",""indpak""],[""Food Stands"",""foodstands""]]"
K's Deli & Grocery,-122.3612518,47.6558914,7,4.5,"[[""Grocery"",""grocery""],[""Delis"",""delis""]]"
Falafel Salam,-122.353105545044,47.650125010304606,59,4.5,"[[""Middle Eastern"",""mideastern""],[""Food Stands"",""foodstands""],[""Mediterranean"",""mediterranean""]]"
La Botana,-122.355233207345,47.6914398372173,44,3,"[[""Mexican"",""mexican""]]"
Papa Murphy's Take 'N' Bake Pizza,-122.3632889,47.7012901,30,4,"[[""Pizza"",""pizza""]]"
Kwanjai Thai Cuisine,-122.3526382,47.6515694,222,3.5,"[[""Thai"",""thai""]]"
Baja Tacos & Beer Mexican Restuarant,-122.3722763,47.6966972,4,4.5,"[[""Mexican"",""mexican""]]"
1-2-3 Thai Food,-122.355263,47.648369,57,3.5,"[[""Thai"",""thai""]]"
Pad Thai,-122.355228513479,47.6911434531212,78,3,"[[""Thai"",""thai""]]"
Sandella's Flatbread Cafe,-122.3607883,47.6499197,7,3.5,"[[""Sandwiches"",""sandwiches""]]"
Flair Taco,-122.3548584,47.6520882,93,3.5,"[[""Mexican"",""mexican""],[""Sandwiches"",""sandwiches""],[""Food Trucks"",""foodtrucks""]]"
Rickshaw Restaurant & Lounge,-122.3544769,47.7052689,154,3,"[[""Dive Bars"",""divebars""],[""Karaoke"",""karaoke""],[""Chinese"",""chinese""]]"
Pub at Piper's Creek,-122.355868,47.705912,66,3.5,"[[""Pubs"",""pubs""],[""American (New)"",""newamerican""]]"
Einstein Bros Bagels,-122.3617837514,47.650134829762,7,2.5,"[[""Bagels"",""bagels""],[""Sandwiches"",""sandwiches""]]"
Panda Express,-122.3636932,47.7019196,13,3.5,"[[""Chinese"",""chinese""],[""Fast Food"",""hotdogs""]]"
High Dive,-122.351692,47.65134,85,3.5,"[[""Music Venues"",""musicvenues""],[""Dive Bars"",""divebars""],[""American (New)"",""newamerican""]]"
Fremont 1AM,-122.352303,47.651493,87,2.5,"[[""Vietnamese"",""vietnamese""]]"
Zeeks Pizza,-122.35585,47.648403,55,3.5,"[[""Pizza"",""pizza""]]"
The Angry Beaver,-122.35495,47.6903,113,3.5,"[[""Sports Bars"",""sportsbars""]]"
Thai Fusion,-122.356972,47.649216,179,3.5,"[[""Lounges"",""lounges""],[""Thai"",""thai""]]"
Kawayan Grill,-122.3556061,47.7057457,6,2.5,"[[""American (Traditional)"",""tradamerican""],[""Filipino"",""filipino""]]"
Cochon Catering & Personal Chef Services,-122.384178161621,47.6885757446289,17,5,"[[""Personal Chefs"",""personalchefs""],[""Caterers"",""catering""]]"
Ballard Station Public House,-122.38639969215,47.668839945291,41,4.5,"[[""Pubs"",""pubs""],[""Sports Bars"",""sportsbars""]]"
The Ballroom,-122.353140413761,47.6519798487425,215,3,"[[""Pool Halls"",""poolhalls""],[""Lounges"",""lounges""],[""Pizza"",""pizza""]]"
Emerald City Cakes & Chocolates,-122.4067862,47.6507081,9,4.5,"[[""Caterers"",""catering""],[""Desserts"",""desserts""],[""Chocolatiers \u0026 Shops"",""chocolate""]]"
The Sunset,-122.3860148,47.6681227,73,4,"[[""Dive Bars"",""divebars""],[""Music Venues"",""musicvenues""]]"
Bad Jimmy's Brewing Co.,-122.365754842758,47.6603168879832,61,4.5,"[[""Bars"",""bars""],[""Breweries"",""breweries""]]"
Quoin,-122.35410338346,47.652008877576,52,4,"[[""Bars"",""bars""]]"
Taqueria Guaymas,-122.35744535923,47.6529588550329,4,3,"[[""Mexican"",""mexican""]]"
Kaosamai Thai Restaurant,-122.35321,47.65209,167,3.5,"[[""Thai"",""thai""]]"
Teachers Lounge,-122.355291,47.6907678,47,4,"[[""Lounges"",""lounges""],[""Cocktail Bars"",""cocktailbars""]]"
Qazi's Indian Curry House,-122.3525314,47.6515388,212,3,"[[""Indian"",""indpak""],[""Mediterranean"",""mediterranean""],[""Buffets"",""buffets""]]"
Subway,-122.35517752733001,47.704783011545,11,2,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
The Flying Kolache,-122.3541183,47.6508598,1,5,"[[""Food Stands"",""foodstands""]]"
The Barrel Thief,-122.351746,47.65052,89,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Lounges"",""lounges""],[""Wine Bars"",""wine_bars""]]"
Goofy's,-122.377121,47.6914787,32,3,"[[""Sports Bars"",""sportsbars""]]"
Canal Station,-122.382599,47.667618,1,4,
Kasbah Hookah Lounge,-122.3758469,47.6904411,1,5,"[[""Hookah Bars"",""hookah_bars""]]"
Crosswalk,-122.3551593,47.6916107,29,3,"[[""Bars"",""bars""]]"
Add-a-Ball,-122.3548584,47.6520882,64,4,"[[""Arcades"",""arcades""],[""Bars"",""bars""]]"
LTD Bar & Grill,-122.355225,47.652153,69,3.5,"[[""Sports Bars"",""sportsbars""]]"
Loretta's Northwesterner,-122.315247,47.525867,129,4.5,"[[""Bars"",""bars""],[""American (New)"",""newamerican""],[""Burgers"",""burgers""]]"
Calozzi's Cheesesteaks,-122.3228454,47.540249,114,4.5,"[[""Cheesesteaks"",""cheesesteaks""],[""Sandwiches"",""sandwiches""]]"
Muy Macho Taqueria,-122.3151169,47.5268097,92,4,"[[""Mexican"",""mexican""]]"
Via Vadi Caffe,-122.3147507,47.5262604,37,4.5,"[[""Cafes"",""cafes""]]"
Napoli Pizzeria,-122.3147507,47.5262604,29,4,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Katsu Burger,-122.3291397,47.5440788,433,4,"[[""Burgers"",""burgers""],[""Japanese"",""japanese""]]"
Greenbridge Cafe,-122.345375103669,47.5145587296619,32,5,"[[""Soup"",""soup""],[""Sandwiches"",""sandwiches""]]"
Kauai Family Restaurant,-122.3258514,47.5455284,264,4,"[[""Hawaiian"",""hawaiian""]]"
Runway Cafe,-122.3175319,47.5459035,49,4,"[[""Cafes"",""cafes""],[""American (Traditional)"",""tradamerican""]]"
Brass Tacks,-122.3161227,47.5485036,169,4,"[[""Gastropubs"",""gastropubs""],[""Bars"",""bars""]]"
Zippy's Giant Burgers,-122.319142743945,47.5513031810411,28,4.5,"[[""Burgers"",""burgers""]]"
Hangar Cafe,-122.3164063,47.5467186,410,4,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Coffee \u0026 Tea"",""coffee""],[""Creperies"",""creperies""]]"
Smarty Pants,-122.3166428,47.5488091,314,4,"[[""American (Traditional)"",""tradamerican""],[""Bars"",""bars""]]"
Fonda La Catrina,-122.3178101,47.5499191,327,4,"[[""Mexican"",""mexican""]]"
Square Knot,-122.3167191,47.5488892,130,3.5,"[[""American (New)"",""newamerican""],[""Diners"",""diners""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Wanna Teriyaki & Burger,-122.354553837801,47.5335376486,41,4.5,"[[""Japanese"",""japanese""],[""Burgers"",""burgers""]]"
Matt's Famous Chili Dogs,-122.3301163,47.5438995,81,4,"[[""Hot Dogs"",""hotdog""],[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Jalisco Restaurant,-122.3151093,47.5267181,42,3.5,"[[""Mexican"",""mexican""]]"
Hitchcock Deli,-122.3173324,47.5491102,48,4,"[[""Delis"",""delis""],[""Meat Shops"",""meats""],[""Sandwiches"",""sandwiches""]]"
Zippy's Giant Burgers,-122.352974,47.517047,616,4,"[[""Burgers"",""burgers""]]"
The Dog House Bar & Grill,-122.329433094583,47.5509424279785,12,4,"[[""Sports Bars"",""sportsbars""],[""American (Traditional)"",""tradamerican""]]"
The Sammich Truck,-122.3289337,47.5469818,9,4.5,"[[""Food Trucks"",""foodtrucks""],[""Sandwiches"",""sandwiches""]]"
Mikou Teriyaki,-122.329971,47.544651,51,4,"[[""Japanese"",""japanese""]]"
The Blu Grouse,-122.3288116,47.5521088,35,4,"[[""Bars"",""bars""],[""American (New)"",""newamerican""]]"
Via Tribunali,-122.3174973,47.5488205,147,3.5,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Thai Savon,-122.283973693848,47.5419082641602,48,4.5,"[[""Laotian"",""laotian""],[""Thai"",""thai""],[""Pubs"",""pubs""]]"
I Luv Teriyaki,-122.3293228,47.5451393,52,3.5,"[[""Japanese"",""japanese""]]"
Hallava Falafel,-122.320489883423,47.5513613369837,150,4.5,"[[""Food Trucks"",""foodtrucks""],[""Falafel"",""falafel""]]"
The Corson Building,-122.3203888,47.55196,106,4,"[[""American (New)"",""newamerican""]]"
Flying Squirrel Pizza,-122.3191103,47.5511677,42,4,"[[""Pizza"",""pizza""]]"
Taqueria La Fondita #2,-122.35434,47.515232,163,4.5,"[[""Mexican"",""mexican""],[""Food Trucks"",""foodtrucks""],[""Sandwiches"",""sandwiches""]]"
Randy's Restaurant,-122.2937622,47.51297,109,3.5,"[[""American (New)"",""newamerican""],[""Burgers"",""burgers""],[""Sandwiches"",""sandwiches""]]"
Breaktime Deli and Cafe,-122.330636733983,47.5258029788846,5,4,"[[""Delis"",""delis""]]"
The Basement Kitchen,-122.316902,47.54686,3,4.5,"[[""Italian"",""italian""]]"
Mi Fondita del Itsmo,-122.315053716302,47.5266213615032,3,5,"[[""Mexican"",""mexican""]]"
Proletariat Pizza,-122.354797363281,47.5166511535645,271,4.5,"[[""Pizza"",""pizza""]]"
The Mix,-122.317233681679,47.549002468586,35,3.5,"[[""Lounges"",""lounges""],[""Cajun/Creole"",""cajun""]]"
Buxx Teriyaki,-122.322647094727,47.5026359558105,42,4.5,"[[""Japanese"",""japanese""]]"
Crawfish House,-122.35474395752,47.5147590637207,173,4,"[[""Cajun/Creole"",""cajun""],[""Seafood"",""seafood""],[""Diners"",""diners""]]"
Georgetown Liquor Company,-122.321266,47.553215,291,4,"[[""Vegetarian"",""vegetarian""],[""Pubs"",""pubs""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Meander's Kitchen,-122.355153,47.5152082,123,4,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Diners"",""diners""]]"
Company,-122.355115190148,47.5170546770096,57,4,"[[""Bars"",""bars""],[""American (New)"",""newamerican""]]"
Stellar Pizza & Ale,-122.3207779,47.5529289,285,4,"[[""Pizza"",""pizza""],[""Bars"",""bars""]]"
Slim's Last Chance,-122.3339005,47.5524788,230,4,"[[""Bars"",""bars""],[""American (Traditional)"",""tradamerican""]]"
Molly's Salads,-122.32751164436,47.5514739205796,37,4.5,"[[""Sandwiches"",""sandwiches""],[""Salad"",""salad""],[""Coffee \u0026 Tea"",""coffee""]]"
Cutting Board,-122.3210983,47.5531693,164,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Pho Hiho,-122.3213577,47.5484009,50,3.5,"[[""Vietnamese"",""vietnamese""]]"
Two Tartes Bakery,-122.319382,47.551304,61,4.5,"[[""Bakeries"",""bakeries""],[""Caterers"",""catering""],[""Cafes"",""cafes""]]"
Huong Duong,-122.281089,47.537775,67,4.5,"[[""Vietnamese"",""vietnamese""]]"
Maruta Shoten,-122.3190079,47.5477982,127,4,"[[""Grocery"",""grocery""],[""Delis"",""delis""],[""Ethnic Food"",""ethnicmarkets""]]"
Marco Polo Bar & Grill,-122.3298416,47.5520897,123,4,"[[""Dive Bars"",""divebars""],[""Karaoke"",""karaoke""],[""American (Traditional)"",""tradamerican""]]"
Dubsea Coffee,-122.345125302672,47.5144147127867,75,4.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Pho Ha,-122.329971,47.544651,29,3.5,"[[""Vietnamese"",""vietnamese""]]"
The Cajun Crawfish,-122.2831116,47.5393219,196,4,"[[""Cajun/Creole"",""cajun""],[""Seafood"",""seafood""]]"
Industry Lounge,-122.3303299,47.5439987,10,3.5,"[[""Dive Bars"",""divebars""],[""Burgers"",""burgers""]]"
Huong Xua,-122.3553925,47.5164185,27,4.5,"[[""Delis"",""delis""],[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Taqueria El Mezon,-122.354289,47.516375,11,4.5,"[[""Mexican"",""mexican""]]"
